DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
Northwest Bp Gas,6405 N Northwest Hwy,CHICAGO,IL,60631.0,2020-06-16,Pass W/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES,  FACE MASKS,  DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY  THAT KILLS NOROVIRUS)   PRIORITY FOUNDATION VIOLATION 7-38-005   NO CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HAND WASHING SIGNAGE AT HAND SINK INSIDE WASHROOM. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN AND MAINTAIN DISPLAY SHELVES WITH DUST ACCUMULATION IN FRONT DISPLAY AREA. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: INSTRUCTED TO CLEAN AND MAINTAIN GARBAGE DUMPSTER AREA (NOTED SOME LITTER ON GROUND).  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN CONDENSER FAN COVER WITH DUST ACCUMULATION INSIDE WALK-IN COOLER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN WALLS AND CEILING WITH BLACK MOLD LIKE BUILD-UP INSIDE WALK-IN COOLER.",41.9971820410582,-87.8069080343869,NORTHWEST BP GAS,6405 N NORTHWEST HWY,True,False,False,POINT (-87.8069080343869 41.9971820410582),8.0,EDISON PARK,31636313.7864,9.0,9.0,25937.226841,,
Bond Drug Company Of Ill #1768,7648-54 W Touhy Ave,CHICAGO,IL,60631.0,2017-12-21,Out Of Business,,42.0115260077364,-87.8182648293688,BOND DRUG COMPANY OF ILL 1768,764854 W TOUHY AVE,True,False,False,POINT (-87.8182648293688 42.0115260077364),8.0,EDISON PARK,31636313.7864,9.0,9.0,25937.226841,,
