DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
Gas Shop And Mini Mart,13547 S Indiana Ave,CHICAGO,IL,60827.0,2020-06-30,Out Of Business,,41.6486883798811,-87.6170789778957,GAS SHOP AND MINI MART,13547 S INDIANA AVE,True,False,False,POINT (-87.6170789778957 41.6486883798811),53.0,RIVERDALE,98389497.4143,54.0,54.0,46455.4408571,,
Altgeld Garden Liquor Inc,13118 S Ellis Ave,CHICAGO,IL,60827.0,2018-06-29,Pass,,41.6567526566875,-87.597598585875,ALTGELD GARDEN LIQUOR INC,13118 S ELLIS AVE,True,False,False,POINT (-87.597598585875 41.6567526566875),53.0,RIVERDALE,98389497.4143,54.0,54.0,46455.4408571,,
