DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
"Sable At Navy Pier, A Curio Hotel By Hilton",900 E Grand Ave,CHICAGO,IL,60611.0,2024-05-13,Pass,,41.8923378086341,-87.6040447589981,SABLE AT NAVY PIER A CURIO HOTEL BY HILTON,900 E GRAND AVE,TRUE,FALSE,FALSE,POINT (-87.6040447589981 41.8923378086341),,Unknown,,,,,,
Pier News & Gifts,700 E Grand Ave,CHICAGO,IL,60611.0,2013-04-02,Pass,,41.892249163400095,-87.6095180487934,PIER NEWS GIFTS,700 E GRAND AVE,False,False,False,POINT (-87.6095180487934 41.892249163400095),,Unknown,,,,,,
