DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
Bandero Produce,13401 S Baltimore Ave,CHICAGO,IL,60633.0,2016-05-19,Pass,,41.6517617629208,-87.5470126545996,BANDERO PRODUCE,13401 S BALTIMORE AVE,TRUE,FALSE,FALSE,POINT (-87.5470126545996 41.6517617629208),54.0,HEGEWISCH,145965741.437,55.0,55.0,73692.3821322,,
