DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES
Roseranch Farms,525 E 130Th St,CHICAGO,IL,60628.0,2024-11-15,Pass,,41.6590247217974,-87.6090913977334,ROSERANCH FARMS,525 E 130TH ST,TRUE,FALSE,FALSE,POINT (-87.6090913977334 41.6590247217974),53.0,RIVERDALE,98389497.4143,54.0,54.0,46455.4408571,,
Smily'S,507 E 130Th St,CHICAGO,IL,60628.0,2016-10-14,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS IN NORTHWEST CORNER IN REAR STORAGE AREA.",41.6590241244227,-87.6094447116114,SMILYS,507 E 130TH ST,TRUE,FALSE,FALSE,POINT (-87.6094447116114 41.6590241244227),53.0,RIVERDALE,98389497.4143,54.0,54.0,46455.4408571,,
